"Code";"EAN koda";"Product name";"Žeton";"Kratek opis";"Podroben opis";"Stamp";"Kategorije";"Objavljeno";"Arhivirano";"Košarica";"Mission";"New";"Priporočamo";"Zaloga";"Nabavna cena";"Prodajna cena";"online price";"Funkcijska cena";"DDV v %";"Teža v kg";"Unit";"Podenota";"Prikazna slika";"Dodatna fotografija 1";"Dodatna fotografija 2";"Dodatna fotografija 3";"Dodatna fotografija 4";"Dodatna fotografija 5";"Dodatna fotografija 6";"Dodatna fotografija 7";"Dodatna fotografija 8";"Količina v paketu";"Min. količina za naročilo";"Max. količina za naročilo";"Qty step";"Dobava od";"Dobava do";"Ni sinhronizacije";"Koda nadprodukta";"Kode povezanih produktov";"Kode dodatnih storitev";"Skladišče Open Ocean Sports GmbH (Main warehouse)";"Skladišče Cobra International Co., LTD (Board production)";"Skladišče Open Ocean Sports GmbH (Open Ocean warehouse)";"Skladišče Marketing France (Marketing FR)";"Skladišče Transit 1 (Cobra) E.S.T. end of January (Transit 1)";"Skladišče Transit 2 (China) E.S.T. (Transit 2)";"Skladišče Nicholas Warembourg (Nico - Team Rider)";"Skladišče Nicolas Reynes (Nicolas - team rider)";"Skladišče Tine Slabe (Tine - team rider)";"Skladišče Transit 4 (Ukraine) EST 05.04. (Transit 4)";"Skladišče Transit 5 (Airfright China) ETA 20.06. (Transit 5)";"Skladišče Germany one (Germany one)";"Skladišče Germany two (Germany two)";"Skladišče Slovenia one (Slovenia one)";"Skladišče Surfline Kiel (Surfline Kiel)";"Skladišče Global Creation Sports Gear LTD. (China production)";"Skladišče ExW (Time2Enjoy (Australia))";"Skladišče Thomas Goyard (Goyard)";"Skladišče Test parc France (Test Parc FR)";"Skladišče Miry 24 Logistik GmbH (Warehouse Hamburg)";"Skladišče not valid stock (''Inventory'')";"Skladišče GR (Test Parc GER)";"Skladišče Warehouse Switzerland (Warehouse Switzerland)";"Skladišče Time 4 Action (T4A)";"Size";"Available for preorder"
"PATRIK_FIN_PSW_SLOT";"";"Patrik FIN S-WAVE (SLOT)";"patrik-fin-psw-slot";"<div class=""page"" title=""Page 4"">
<div class=""layoutArea"">
<div class=""column"">
<p><strong>S</strong>wept with a soft tip for the perfect turn!</p>
</div>
</div>
</div>";"<p><strong>S-wave</strong><strong>:</strong><span> </span>wave fin aimed for side shore situations. Its emphasised back-curved outline gives a great precision in defining your trajectory even through the biggest wave. Every size has its own specific tip thickness in order to create the exact flex desired by the top riders for their extreme performances.</p>
<p>Besides, the exclusive designing process is aimed to let the real profile be always parallel to water flow even at tip spot, so that the fin is faster and more efficient at the same time.</p>
<p>The tiniest sizes can be also matched with P-wave central fin/s, for thruster/quad set ups, so that you will gain pure speed but still have a lot of drive on waves.</p>
<p>The biggest sizes will largely satisfy those who still appreciate the “single fin” wave boards speed and surfing style.</p>";"";"WINDSURFING\Windsurf fins";"1";"0";"1";"0";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/0275753001670846975.png";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_FIN_PSW_NUSS";"";"Patrik FIN S-WAVE (NUSS)";"patrik-fin-psw-nuss";"<div class=""page"" title=""Page 4"">
<div class=""layoutArea"">
<div class=""column"">
<p><strong>S</strong>wept with a soft tip for the perfect turn!</p>
</div>
</div>
</div>";"<div class=""flex_column av_two_fifth  flex_column_div av-zero-column-padding   avia-builder-el-14  el_after_av_one_fifth  el_before_av_one_full  column-top-margin"" style=""border-radius: 0px;"">
<section class=""av_textblock_section "">
<div class=""avia_textblock  "" itemprop=""text"">
<p><strong>S-wave</strong><strong>:</strong> wave fin aimed for side shore situations. Its emphasised back-curved outline gives a great precision in defining your trajectory even through the biggest wave. Every size has its own specific tip thickness in order to create the exact flex desired by the top riders for their extreme performances.</p>
<p>Besides, the exclusive designing process is aimed to let the real profile be always parallel to water flow even at tip spot, so that the fin is faster and more efficient at the same time.</p>
<p>The tiniest sizes can be also matched with P-wave central fin/s, for thruster/quad set ups, so that you will gain pure speed but still have a lot of drive on waves.</p>
<p>The biggest sizes will satisfy those who still appreciate the “single fin” wave boards speed and surfing style.</p>
</div>
</section>
</div>";"";"WINDSURFING\Windsurf fins";"1";"0";"1";"1";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/s-wave150_2.png";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_FIN_PPW_SLOT";"";"Patrik FIN P-WAVE (SLOT)";"patrik-fin-ppw-slot";"<p><strong>P</strong>ower with highest performance!</p>";"<p><strong>P-wave</strong><strong>:</strong><span> </span>multi pourpose wave fin, which comes as standard for our very adaptable all-around Qt-wave boards. This fin has a trailing edge quite straight and planes and turns creating very narrow turning radius. For this reason, this fin is also perfect for on-shore or gusted wind conditions, to run away quickly from the shore break.</p>
<p>Furthermore, if you like the “slashed” style to create very high sprays, we assure you will really enjoy our P-waves!</p>
<p>The small sizes can be also matched with the P-style fins for thruster configuration on on-shore wave or freestyle-wave boards, in order to have more traction to caress waves surface keeping your board fast. This is, actually, the exact standard configuration you will find on our fast F-wave boards.</p>";"";"WINDSURFING\Windsurf fins";"1";"0";"1";"0";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/0130517001670846373.png";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_FIN_PPW_NUSS";"";"Patrik FIN P-WAVE (NUSS)";"patrik-fin-ppw-nuss";"<div class=""page"" title=""Page 4"">
<div class=""layoutArea"">
<div class=""column"">
<p><strong>P</strong>ower with highest performance!</p>
</div>
</div>
</div>";"<p><strong>P-wave</strong><strong>:</strong><span> </span>multi pourpose wave fin, which comes as standard for our very adaptable all-around Qt-wave boards. This fin has a trailing edge quite straight and planes and turns creating very narrow turning radius. For this reason, this fin is also perfect for on-shore or gusted wind conditions, to run away quickly from the shore break.</p>
<p>Furthermore, if you like the “slashed” style to create very high sprays, we assure you will really enjoy our P-waves!</p>
<p>The small sizes can be also matched with the P-style fins for thruster configuration on on-shore wave or freestyle-wave boards, in order to have more traction to caress waves surface keeping your board fast. This is, actually, the exact standard configuration you will find on our fast F-wave boards.</p>";"";"WINDSURFING\Windsurf fins";"1";"0";"1";"0";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/0624924001670846059.png";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_FIN_PPW_POWER";"";"Patrik FIN P-WAVE (POWER)";"patrik-fin-ppw-power";"<div class=""page"" title=""Page 4"">
<div class=""layoutArea"">
<div class=""column"">
<p><strong>P</strong>ower with highest performance!</p>
</div>
</div>
</div>";"<p><strong>P-wave</strong><strong>:</strong><span> </span>multi pourpose wave fin, which comes as standard for our very adaptable all-around Qt-wave boards. This fin has a trailing edge quite straight and planes and turns creating very narrow turning radius. For this reason, this fin is also perfect for on-shore or gusted wind conditions, to run away quickly from the shore break.</p>
<p>Furthermore, if you like the “slashed” style to create very high sprays, we assure you will really enjoy our P-waves!</p>
<p>The small sizes can be also matched with the P-style fins for thruster configuration on on-shore wave or freestyle-wave boards, in order to have more traction to caress waves surface keeping your board fast. This is, actually, the exact standard configuration you will find on our fast F-wave boards.</p>";"";"WINDSURFING\Windsurf fins";"1";"0";"1";"1";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/0975570001670847068.png";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_FIN_PSS_NUSS";"";"Patrik FIN S-STYLE (NUSS)";"patrik-fin-pss-nuss";"<div class=""page"" title=""Page 4"">
<div class=""layoutArea"">
<div class=""column"">
<p><strong>S</strong>lide your moves!</p>
</div>
</div>
</div>";"<div class=""flex_column av_one_half  flex_column_div av-zero-column-padding   avia-builder-el-41  el_after_av_one_fourth  el_before_av_one_full  column-top-margin"" style=""border-radius: 0px;"">
<section class=""av_textblock_section "">
<div class=""avia_textblock  "" itemprop=""text"">
<p><strong>S-style</strong><strong>:</strong> hardened freestyler, this fin is looking for you! S-style stands for “slide-style”, and this gives you the clue what it has been designed for. It has a quite elliptical outline, calibrated measures that fit exactly what PWA freestyler top riders ask for.</p>
<p>When we designed it, we focused on several elements such as: the lift needed to plane soon even using a so small fin, a calibrated shape to give you the best mix of the slightest resistance during multiple rotations and control, since nobody likes fins reacting sharply when you change foot pressure to prepare your next switch trick.<br />Last but not least, we kept in mind the updwind performance, really important when you need to stay in a well defined “water space” and be able to show all your moves in a heat of very few minutes.</p>
</div>
</section>
</div>
<section class=""av_textblock_section "">
<div class=""avia_textblock  "" itemprop=""text""></div>
</section>";"";"WINDSURFING\Windsurf fins";"1";"0";"1";"0";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/0885300001670848047.png";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_FIN_PSS_POWER";"";"Patrik FIN S-STYLE (POWER)";"patrik-fin-pss-power";"<div class=""page"" title=""Page 4"">
<div class=""layoutArea"">
<div class=""column"">
<p><strong>S</strong>lide your moves!</p>
</div>
</div>
</div>";"<p><strong>S-style</strong><strong>:</strong> hardened freestyler, this fin is looking for you! S-style stands for “slide-style”, and this gives you the clue what it has been designed for. It has a quite elliptical outline, calibrated measures that fit exactly what PWA freestyler top riders ask for.</p>
<p>When we designed it, we focused on several elements such as: the lift needed to plane soon even using a so small fin, a calibrated shape to give you the best mix of the slightest resistance during multiple rotations and control, since nobody likes fins reacting sharply when you change foot pressure to prepare your next switch trick.<br />Last but not least, we kept in mind the updwind performance, really important when you need to stay in a well defined “water space” and be able to show all your moves in a heat of very few minutes.</p>";"";"WINDSURFING\Windsurf fins";"1";"0";"1";"0";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/0203899001670847522.png";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_FIN_PPS_POWER";"";"Patrik FIN P-STYLE (POWER)";"patrik-fin-pps-power";"<p><strong>P</strong>ower - early planning - easy turning - and ready to get air!</p>";"<p><strong>P-style:</strong> windsurfing essence. This fin is perfect for those who want to achieve every windsurfing goal, and consequently keeping a big smile on their faces once out of water. This fin helps you with your first experiences on waves, such as with common freestyle moves, bump&amp;jump and hi-wind freeride use. This fin will definitely not let you down!</p>
<p>For all the above-mentioned reasons, you will see it matched to our F-cross (single fin) boards and chosen as central fin for F-wave (thruster) boards.</p>";"";"WINDSURFING\Windsurf fins";"1";"0";"1";"0";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/0849113001670847422.png";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_FIN_PPS_NUSS";"";"Patrik FIN P-STYLE (NUSS)";"patrik-fin-pps-nuss";"<div class=""page"" title=""Page 4"">
<div class=""layoutArea"">
<div class=""column"">
<p><strong>P</strong>ower - early planning - easy turning - and ready to get air!</p>
</div>
</div>
</div>";"<p><strong>P-style:</strong> windsurfing essence. This fin is perfect for those who want to achieve every windsurfing goal, and consequently keeping a big smile on their faces once out of the water. This fin helps you with your first experiences on waves, such as with common freestyle moves, bump&amp;jump and hi-wind freeride use. This fin will definitely not let you down!</p>
<p>For all the above-mentioned reasons, you will see it matched to our F-cross (single fin) boards and chosen as central fin for F-wave (thruster) boards.</p>";"";"WINDSURFING\Windsurf fins";"1";"0";"1";"0";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/0055220001670848141.png";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_FIN_PPS_TUTTLE";"";"Patrik FIN P-STYLE (TUTTLE)";"patrik-fin-pps-tuttle";"<p><strong>P</strong>ower - early planning - easy turning - and ready to get air!</p>";"<p><strong>P-style:</strong> windsurfing essence. This fin is perfect for those who want to achieve every windsurfing goal, and consequently keeping a big smile on their faces once out of water. This fin helps you with your first experiences on waves, such as with common freestyle moves, bump&amp;jump and hi-wind freeride use. This fin will definitely not let you down!</p>
<p>For all the above-mentioned reasons, you will see it matched to our F-cross (single fin) boards and chosen as central fin for F-wave (thruster) boards.</p>";"";"WINDSURFING\Windsurf fins";"1";"0";"1";"0";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/0459763001670848379.png";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_FIN_PPR_TUTTLE";"";"Patrik FIN P-RIDE (TUTTLE)";"patrik-fin-ppr-tuttle";"<p><strong>P</strong>ower - early planning and controlled riding!</p>";"<p><strong>P-ride</strong><strong>: </strong><span>if you see windsurfing as a way of being relaxed and you wish you could forget about equipment (and you don’t want to spend time to trim everything…every time!), this fin won’t let you down, since it will give you the best control both on straight and when dealing with your power jibes. However, you won’t have a “lazy” board, because P-ride fins are fast and have been developed and tested together with P-race ones. Besides, every size has its own calibrated thickness so that you can forget about “spin-out” or unstable fins.</span></p>";"";"WINDSURFING\Windsurf fins";"1";"0";"1";"1";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/0532066001670853153.png";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_FIN_PSS_TUTTLE";"";"Patrik FIN S-STYLE (TUTTLE)";"patrik-fin-pss-tuttle";"<div class=""page"" title=""Page 4"">
<div class=""layoutArea"">
<div class=""column"">
<p><strong>S</strong>lide your moves!</p>
</div>
</div>
</div>";"<p><strong>S-style</strong><strong>:</strong> hardened freestyler, this fin is looking for you! S-style stands for “slide-style”, and this gives you the clue what it has been designed for. It has a quite elliptical outline, calibrated measures that fit exactly what PWA freestyler top riders ask for.</p>
<p>When we designed it, we focused on several elements such as: the lift needed to plane soon even using a so small fin, a calibrated shape to give you the best mix of the slightest resistance during multiple rotations and control, since nobody likes fins reacting sharply when you change foot pressure to prepare your next switch trick.<br />Last but not least, we kept in mind the updwind performance, really important when you need to stay in a well defined “water space” and be able to show all your moves in a heat of very few minutes.</p>";"";"WINDSURFING\Windsurf fins";"1";"0";"1";"0";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/0125273001670848642.png";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_FIN_PPR_POWER";"";"Patrik FIN P-RIDE (POWER)";"patrik-fin-ppr-power";"<div class=""page"" title=""Page 4"">
<div class=""layoutArea"">
<div class=""column"">
<p><strong>P</strong>ower - early planning and controlled riding!</p>
</div>
</div>
</div>";"<p><strong>P-ride</strong><strong>: </strong><span>if you see windsurfing as a way of being relaxed and you wish you could forget about equipment (and you don’t want to spend time to trim everything…every time!), this fin won’t let you down, since it will give you the best control both on straight and when dealing with your power jibes. However, you won’t have a “lazy” board, because P-ride fins are fast and have been developed and tested together with P-race ones. Besides, every size has its own calibrated thickness so that you can forget about “spin-out” or unstable fins.</span></p>";"";"WINDSURFING\Windsurf fins";"1";"0";"1";"0";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/0922225001670848759.png";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_FIN_PPRC_TUTTLE";"";"Patrik FIN P-RACE (TUTTLE)";"patrik-fin-pprc-tuttle";"<div class=""page"" title=""Page 4"">
<div class=""layoutArea"">
<div class=""column"">
<p><strong>P</strong>ower - early planing - top acceleration and top speed!</p>
</div>
</div>
</div>";"<p><strong>P-race</strong><strong>:</strong> it is a slalom fin “dressed” with G10 material. We have been very ambitious when designing it, since we wanted to realize a product able to fully compete with blazoned and branded full carbon fins that you can find under PWA slalom athletes’ boards.</p>
<p>After producing several prototypes with different profiles (8), outlines (3), thickness (3) and many tested measures, we achieved to realize a fin that leave us astonished.</p>
<p>If you don’t believe us, you can ask those who have been engaged “head to head” against P-race fins riders and who, only once on the beach, have realized they had raced against a G10 fin.</p>
<p>Therefore, we are sure we can offer an excellent product for those who do not have time to develop any PWA rider technique and trim, but who, at the same time, wish to achieve maximum performances by using a full slalom and freerace equipment.</p>";"";"WINDSURFING\Windsurf fins";"1";"0";"1";"1";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/0085655001670848893.png";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"PATRIK_FIN_PPRC_DEEP_TUTTLE";"";"Patrik FIN P-RACE (DTT)";"patrik-fin-pprc-deep-tuttle";"<div class=""page"" title=""Page 4"">
<div class=""layoutArea"">
<div class=""column"">
<p><strong>P</strong>ower - early planing - top acceleration and top speed!</p>
</div>
</div>
</div>";"<p><strong>P-race</strong><strong>:</strong> it is a slalom fin “dressed” with G10 material. We have been very ambitious when designing it, since we wanted to realize a product able to fully compete with blazoned and branded full carbon fins that you can find under PWA slalom athletes’ boards.</p>
<p>After producing several prototypes with different profiles (8), outlines (3), thickness (3) and many tested measures, we achieved to realize a fin that leave us astonished.</p>
<p>If you don’t believe us, you can ask those who have been engaged “head to head” against P-race fins riders and who, only once on the beach, have realized they had raced against a G10 fin.</p>
<p>Therefore, we are sure we can offer an excellent product for those who do not have time to develop any PWA rider technique and trim, but who, at the same time, wish to achieve maximum performances by using a full slalom and freerace equipment.</p>";"";"WINDSURFING\Windsurf fins";"1";"0";"1";"0";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/0899064001670848968.png";"";"";"";"";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"Yes"
"FREE_FALL_HOOK";"";"Free Fall Hook";"free-fall-hook";"<p>THE ONE AND ONLY FREE FALL HOOK</p>";"<p>This self-releasing harness hook will help making your windsurfing a little bit safer.<br />Everyone knows it, everyone fears it: The foil windsurfing catapult crash.<br />Once adjusted correctly the Freefall Hook will open under excessive load and release the sailor from the harness lines.<br /><br /><strong>Maintenance:<br /></strong>Avoid contact with fine sand. Rinse with fresh water after sea and salt water use. Don't apply grease as it can trap sand and block the mechanism. <br />Use small amounts of WD40 if needed and clean off excess oil.</p>
<p><em><strong>Please remember: <br />This hook is NOT an official safety device. It's an addition to your existing protection gear. <br />It can not protect you from injuries but it may soften your crashes and help to make your foiling experience less dangerous. </strong></em><br /><em><strong>Always wear your safety gear, helmet and impact vest!<br />Always sail within your limits.</strong></em></p>";"";"WINDSURFING\Windsurf accessories";"1";"0";"1";"1";"0";"0";"";"0,0000";"0,0000";"0,0000";"0,0000";"0,0000";"0,00";"";"";"https://www.patrikinternational.com/assets/shop_product/freefallhook3_1.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/freefallhook5.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/freefallhook2.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/freefallhook1.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/hook1.jpg";"";"";"";"";"0,0000";"0,000";"0,000";"0,000";"0";"0";"0";"";"PATRIK_HARNESS_LINE_PRO_COMP\PATRIK_RACE_HA\PATRIK_FOIL_COMP_GEN3\PATRIK_FOIL_SLALOM";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";""
